palavra,divisao_list,divisao,categoria,fonetica_list,fonetica,tonica_num,tonica,antepenultima,penultima,ultima
substantivo,"['subs', 'tan', 'ti', 'vo']",subs·tan·ti·vo,adjetivo,"['subʃ', 'tɐ̃', 'tʃˈi', 'vʊ']",subʃ.tɐ̃.tʃˈi.vʊ,2,penultima,tɐ̃,tʃˈi,vʊ
substituição,"['subs', 'ti', 'tu', 'i', 'ção']",subs·ti·tu·i·ção,nome feminino,"['subʃ', 'tʃi', 'tuj', 'sˈɐ̃w']",subʃ.tʃi.tuj.sˈɐ̃w,1,ultima,tʃi,tuj,sˈɐ̃w
substituída,"['subs', 'ti', 'tu', 'í', 'da']",subs·ti·tu·í·da,nome feminino,"['subʃ', 'tʃi', 'tu', 'ˈi', 'dɐ']",subʃ.tʃi.tu.ˈi.dɐ,2,penultima,tu,ˈi,dɐ
substituído,"['subs', 'ti', 'tu', 'í', 'do']",subs·ti·tu·í·do,adjetivo,"['subʃ', 'tʃi', 'tu', 'ˈi', 'dʊ']",subʃ.tʃi.tu.ˈi.dʊ,2,penultima,tu,ˈi,dʊ
substituído,"['subs', 'ti', 'tu', 'í', 'do']",subs·ti·tu·í·do,nome masculino,"['subʃ', 'tʃi', 'tu', 'ˈi', 'dʊ']",subʃ.tʃi.tu.ˈi.dʊ,2,penultima,tu,ˈi,dʊ
substituir,"['subs', 'ti', 'tu', 'ir']",subs·ti·tu·ir,verbo,"['subʃ', 'tʃi', 'tu', 'ˈi']",subʃ.tʃi.tu.ˈi,1,ultima,tʃi,tu,ˈi
substituível,"['subs', 'ti', 'tu', 'í', 'vel']",subs·ti·tu·í·vel,adjetivo,"['subʃ', 'tʃi', 'tu', 'ˈi', 'vew']",subʃ.tʃi.tu.ˈi.vew,2,penultima,tu,ˈi,vew
substituta,"['subs', 'ti', 'tu', 'ta']",subs·ti·tu·ta,nome feminino,"['subʃ', 'tʃi', 'tˈu', 'tɐ']",subʃ.tʃi.tˈu.tɐ,2,penultima,tʃi,tˈu,tɐ
substitutivo,"['subs', 'ti', 'tu', 'ti', 'vo']",subs·ti·tu·ti·vo,adjetivo,"['subʃ', 'tʃi', 'tu', 'tʃˈi', 'vʊ']",subʃ.tʃi.tu.tʃˈi.vʊ,2,penultima,tu,tʃˈi,vʊ
substitutivo,"['subs', 'ti', 'tu', 'ti', 'vo']",subs·ti·tu·ti·vo,nome masculino,"['subʃ', 'tʃi', 'tu', 'tʃˈi', 'vʊ']",subʃ.tʃi.tu.tʃˈi.vʊ,2,penultima,tu,tʃˈi,vʊ
substituto,"['subs', 'ti', 'tu', 'to']",subs·ti·tu·to,adjetivo,"['subʃ', 'tʃi', 'tˈu', 'tʊ']",subʃ.tʃi.tˈu.tʊ,2,penultima,tʃi,tˈu,tʊ
